loc_home,loc_neutral,loc_away,elo_diff,form_diff,rest_diff,home_goals,away_goals
1,0,0,0.32171572828853223,0.5035779086413597,0.0,2.0,2.0
1,0,0,-1.2204216214423669,-0.4463001197107181,-1.3753652905877,0.0,2.0
1,0,0,0.4336168511715,0.44272865917119564,-0.15415067982725827,2.0,0.0
1,0,0,0.42312612090122176,-0.7545472162125373,-0.15415067982725827,3.0,0.0
1,0,0,-0.12239185315324595,-0.14908095357687004,-0.3410699458698421,0.0,1.0
1,0,0,-0.2587713466668629,-0.8463845399209211,-2.0368819272610397,3.0,3.0
0,1,0,-0.7448418491897539,-1.9448447973099687,-0.2876820724517808,1.0,1.0
0,1,0,-0.11190112288296777,0.488622251525981,-3.16758253048065,0.0,0.0
1,0,0,0.20282078522537902,0.6487659295726163,0.9162907318741553,0.0,2.0
1,0,0,-0.12239185315324595,-1.0212479362017857,0.0,0.0,0.0
1,0,0,-0.4755797722526129,0.6214112829979777,0.0,3.0,0.0
1,0,0,0.48956741261298387,-0.12356101081017334,2.7080502011022096,1.0,0.0
1,0,0,0.6888912877482701,0.18172929038237862,-1.7724485243149672,2.0,1.0
1,0,0,-0.16085786414426614,0.6098184213051504,0.6931471805599452,1.0,3.0
1,0,0,0.9231842637844838,-0.31400674795509936,0.0,4.0,0.0
0,1,0,0.7693202198204032,-0.3676203859127092,-0.47000362924573547,1.0,0.0
0,1,0,0.853246061982629,0.7520103601435705,1.0986122886681098,0.0,2.0
0,1,0,0.4965612327931693,-0.7215268390616851,-0.7884573603642702,0.0,1.0
0,1,0,-0.5385241538742822,-0.4910938887615293,-0.22314355131421015,0.0,1.0
0,1,0,1.1120174086494918,0.5742794116645805,-1.2039728043259361,3.0,1.0
0,1,0,0.500058142883262,1.6064681297704313,-1.0986122886681096,0.0,0.0
0,1,0,0.9896255554962459,0.4318662526232004,0.2876820724517808,0.0,0.0
0,1,0,-0.31821881819843956,-0.09233612468006103,0.33647223662121295,2.0,2.0
0,1,0,0.31472190810834677,1.2615948745376135,0.15415067982725827,1.0,0.0
0,1,0,0.22030533567584273,-1.374538875505481,0.5108256237659905,0.0,1.0
0,1,0,-0.8567429720727218,-1.4222368337057125,-0.2231435513142097,0.0,1.0
1,0,0,1.489683698379508,0.7882579626530687,0.0,6.0,0.0
0,1,0,0.8112831409015161,0.5709576293467565,0.15415067982725827,2.0,1.0
0,1,0,0.34619409891918146,1.3934631579875254,0.33647223662121295,1.0,0.0
1,0,0,0.32521263837862496,1.8228474851079275,-0.3813675565291037,2.0,3.0
0,1,0,0.4091384805408508,-0.4370661395186979,0.2231435513142097,1.0,2.0
1,0,0,-0.9791348252259677,-1.2261390387141635,-1.1538749673431585,2.0,1.0
1,0,0,0.9791348252259676,0.27532050390192264,3.34109345759245,4.0,0.0
1,0,0,-0.7903016803609597,-0.4003252338680827,0.0,1.0,1.0
0,1,0,-0.23778988612630647,0.5680507785019234,-0.03243527575315408,1.0,5.0
1,0,0,-0.19582696504519354,-0.436670328040326,0.0,1.0,0.0
0,1,0,0.26926207693714116,0.06048910997817314,1.4198170531585337,0.0,1.0
1,0,0,0.566499434595024,0.20262612541851777,-0.3425978300478949,0.0,0.0
1,0,0,0.6958851079284556,0.4020521485318201,-0.1786917887433761,7.0,1.0
0,1,0,-0.18883314486500807,0.5038922548989792,0.0,0.0,3.0
1,0,0,-1.2414030819829234,-0.3748222364570073,1.3198492617117377,0.0,0.0
1,0,0,0.16085786414426617,0.14317277033010756,0.0,1.0,1.0
1,0,0,-0.1363794935136169,-0.2793143297570362,0.0,1.0,1.0
0,1,0,0.19932387513528632,0.7723186012728348,0.0,2.0,1.0
1,0,0,-1.489683698379508,-1.1679693041964392,0.3534087461521107,1.0,1.0
0,1,0,1.174961790271161,1.5722196662975265,0.0,3.0,0.0
0,1,0,1.174961790271161,2.435345208715708,0.0,2.0,0.0
0,1,0,1.1295019590999555,1.1156500151788644,-1.5040773967762742,1.0,0.0
1,0,0,1.2623845425234799,1.3935609990025557,-0.6418538861723948,6.0,1.0
0,1,0,1.248396902163109,1.42820765733322,0.0,4.0,0.0
1,0,0,-0.7623263996402178,1.9876979672149333,-1.8137383759468304,3.0,1.0
1,0,0,-0.6679098272077137,0.10003712678353638,0.8509541715903142,2.0,3.0
